first_name,last_name,state,job_title,salary,tenure,credit_score,age,sex,loan_amount,interest_rate,checking_savings,existing_debt
Milka,Poker,FL,Health Coach I,$51332.24,30,404,34,F,$416514.18,2.6,2453.81,$3460.03
Brittan,Storm,CA,Sales Representative,$32812.35,18,498,31,F,$187123.94,2.6,8872.21,$61327.09
Mayne,Harome,IN,Clinical Specialist,$28801.96,16,699,63,M,$328671.32,2.7,4726.85,$9501.77
Kyrstin,Custed,WA,Junior Executive,$35060.10,4,654,65,F,$449198.27,3.8,764.98,$36758.92
Care,Coursor,MN,Registered Nurse,$37105.23,10,665,24,M,$476918.44,3.1,4093.24,$32782.57
Deva,Fowle,NV,Analyst Programmer,$43339.64,23,757,31,F,$452187.11,3.2,3003.14,$7228.99
Marcellina,Kembry,ME,Editor,$41167.76,11,408,31,F,$321374.15,2.8,7718.37,$14240.41
Avie,Rikel,AZ,Senior Editor,$58828.72,17,360,35,F,$358070.57,3.7,8134.87,$15493.43
Bernice,Sillitoe,FL,Nurse,$38225.12,18,708,73,F,$315522.35,3.4,2922.8,$6080.89
Bennie,Lidell,MO,Database Administrator III,$37033.49,19,807,20,M,$79949.00,3.3,1124.11,$1375.35
Minna,McAmish,TX,Civil Engineer,$50441.86,29,647,75,F,$259663.26,3.7,5409.5,$10735.89
Anstice,Badcock,TX,Chief Design Engineer,$41816.20,1,560,77,F,$99096.27,2.9,2525.79,$33049.51
Saunders,Chisman,LA,Human Resources Assistant I,$40962.08,16,701,82,M,$168222.49,3.3,4351.87,$52135.73
Garek,Heynen,LA,Junior Executive,$59618.79,28,704,50,M,$188921.29,2.7,-621.14,$33505.16
Kristina,Ingolotti,TX,Nurse,$38345.64,7,593,46,F,$478271.65,3.9,110.2,$20354.00
Devan,Puleston,DC,Food Chemist,$35950.46,24,816,20,F,$323812.24,3.0,2007.57,$74507.48
Jocelyn,Haffard,AK,Help Desk Technician,$29412.89,29,525,47,F,$88133.10,2.6,795.96,$73344.13
Ches,Marrable,OH,Internal Auditor,$36119.80,25,401,37,M,$451409.15,3.9,4722.22,$10774.15
Brandyn,Cambling,CA,Statistician II,$29532.32,23,355,27,M,$334626.85,2.6,8445.07,$16278.84
Alexandre,Twentyman,TX,Analog Circuit Design manager,$32257.83,4,426,22,M,$120381.52,3.6,9002.54,$62640.48
Cornie,Edds,FL,VP Marketing,$32436.17,24,614,53,M,$185848.35,3.7,3342.51,$20418.17
Blythe,Greenleaf,VA,Structural Engineer,$31517.94,8,533,58,F,$301212.22,3.8,-147.66,$9182.60
Bowie,Cohane,CO,Editor,$57670.55,9,602,50,M,$56620.86,3.6,5447.77,$48278.80
Lucias,Keenleyside,NY,Graphic Designer,$38395.78,22,376,42,M,$184988.26,3.3,-880.36,$56402.49
Skip,Smallshaw,AL,Professor,$40718.37,12,708,63,M,$50926.90,3.7,1463.55,$57244.86
Gerard,Greenaway,KS,Programmer III,$56255.51,5,567,39,M,$293003.64,3.1,8764.07,$36009.65
Stoddard,Swannack,KS,Civil Engineer,$33884.81,22,597,34,F,$119618.67,3.2,3628.4,$19338.67
Bird,Peeter,TX,Technical Writer,$30614.32,10,808,49,F,$460688.19,3.1,2726.77,$3330.44
Duncan,Galfour,MD,Desktop Support Technician,$31916.91,29,560,58,M,$15179.70,3.4,-496.15,$39203.40
Winnie,Skahill,CA,Financial Analyst,$43190.98,1,839,25,M,$206150.95,3.9,7178.34,$24859.55
Rodd,Bernhardi,OK,Design Engineer,$45277.85,7,685,41,M,$36734.12,2.8,9327.36,$66708.57
Jecho,Gorusso,TN,Professor,$39824.62,7,495,76,M,$289152.11,3.2,335.48,$31522.48
Ilaire,Harbage,OK,Director of Sales,$46570.74,5,434,85,M,$148604.47,3.3,4471.84,$51517.50
Gothart,Rayment,GA,Community Outreach Specialist,$37126.94,22,405,79,M,$209558.75,4.0,-677.5,$27644.33
Gaspar,Richfield,GA,Safety Technician IV,$34658.51,22,527,58,M,$274336.34,2.5,4143.56,$44496.54
Rubin,Fidler,TX,Programmer Analyst III,$38472.55,24,519,66,M,$442163.73,3.6,2835.8,$58246.57
Carlie,Evill,CO,Nuclear Power Engineer,$29956.40,13,568,67,M,$441394.68,3.4,1993.81,$1562.24
Ulrich,Alster,AZ,Cost Accountant,$53962.81,15,742,51,M,$103737.90,3.9,720.23,$61651.26
Latashia,Kezourec,ID,Structural Engineer,$49510.76,19,636,25,F,$390432.85,3.6,2412.58,$32500.12
Hew,Tunuy,KY,Teacher,$45133.99,9,771,49,M,$496522.09,3.1,672.74,$64794.42
Lorene,Farrer,ND,VP Quality Control,$27186.76,5,800,40,F,$98388.58,3.5,3273.75,$4810.19
Jessamine,Dimitresco,TX,Design Engineer,$36500.51,13,399,30,F,$302847.06,3.8,4317.75,$56072.92
Darbee,Alstead,MN,Nurse,$30264.03,1,446,31,M,$215109.88,3.0,7118.52,$57231.77
Andrej,MacMenamie,CT,Food Chemist,$26558.07,1,622,71,M,$342423.30,3.0,5088.32,$15326.20
Micaela,Hopewell,NY,Registered Nurse,$39735.77,10,391,20,F,$437062.75,3.4,1320.98,$67400.54
Diana,Cousans,WA,Marketing Assistant,$59358.66,25,680,45,F,$171279.01,3.3,9216.2,$41729.13
Nadiya,Kahn,KS,Director of Sales,$53743.70,28,547,18,F,$429753.69,3.8,7260.88,$15608.92
Edythe,Edgecombe,WV,Programmer Analyst III,$36777.19,18,689,45,F,$259544.65,3.2,6141.96,$24875.77
Jaquenetta,Lyle,DC,Senior Quality Engineer,$50922.21,5,520,77,F,$349551.05,3.6,1824.56,$45293.46
Korie,Vautier,MN,Automation Specialist IV,$47762.75,15,525,75,F,$252674.10,2.8,9582.59,$36602.13
Golda,Warland,WV,Geologist II,$54399.55,13,423,26,F,$443583.61,2.6,234.57,$74550.64
Annemarie,Pedrielli,TX,GIS Technical Architect,$45562.87,22,823,31,F,$115921.10,3.9,8126.09,$45067.60
Maxi,Lackham,AK,Director of Sales,$54098.63,16,665,76,F,$277760.00,3.3,8291.79,$68513.08
Charin,Bilverstone,MN,Food Chemist,$44478.14,26,622,19,F,$498803.94,2.6,1931.28,$23330.89
Jermayne,Dourin,CA,Nurse,$48806.60,20,635,77,M,$222780.07,3.3,1011.61,$74849.80
Ardis,Errett,MN,Pharmacist,$28982.25,28,841,81,F,$141035.07,3.9,373.02,$61411.38
Zenia,Bode,DC,Safety Technician III,$40908.87,29,843,18,F,$460719.60,3.3,8986.0,$52285.08
Brit,Nevill,PA,Senior Financial Analyst,$41767.48,28,514,57,F,$277385.48,3.3,9842.22,$30976.93
Loni,Ricciardello,CA,Design Engineer,$48396.44,19,371,20,F,$234270.65,3.2,1676.6,$62949.37
Alister,Mayling,LA,Chief Design Engineer,$26885.06,1,595,44,M,$386695.70,3.5,1342.72,$48188.56
Marlie,Callender,MN,Clinical Specialist,$53770.13,4,726,40,F,$58671.62,2.6,2000.93,$2691.23
Nigel,Woodyer,IN,Marketing Manager,$44124.53,14,389,29,M,$266188.80,3.0,7245.45,$54234.64
Hildy,Methuen,TX,VP Marketing,$47612.27,8,793,66,F,$436425.64,2.6,-51.77,$41493.31
Frasquito,MacRorie,CA,Occupational Therapist,$45582.88,7,525,68,M,$161327.82,2.8,9216.86,$44001.74
Robin,Floyde,GA,Quality Control Specialist,$28522.72,20,424,69,M,$292374.59,2.6,2124.5,$63483.51
Eva,Daddow,NC,Structural Analysis Engineer,$27019.18,10,760,80,F,$10842.97,3.6,3261.2,$1123.28
Carlene,Perfili,DC,Research Associate,$27947.40,30,622,80,F,$206688.44,3.9,4827.58,$51347.89
Mischa,Ludee,FL,Graphic Designer,$49673.88,1,785,49,M,$24955.64,3.9,3608.26,$54348.51
Daveen,Flieg,NY,Project Manager,$40996.12,30,371,85,F,$218630.02,3.0,-472.58,$14978.49
Ruthe,Craigmyle,TX,Paralegal,$30146.66,21,731,34,F,$38084.46,3.2,6191.03,$45773.12
Odell,Lyffe,MA,Developer IV,$47942.55,6,672,25,M,$271167.63,3.3,7913.66,$65891.29
Brittney,Grinov,AL,Analyst Programmer,$38858.74,24,653,43,F,$381084.58,4.0,7877.41,$58490.84
Lothaire,Jewett,KS,Assistant Manager,$35667.56,21,705,42,M,$487379.59,3.9,1753.37,$68666.21
Farr,Lanham,TN,Human Resources Manager,$31068.70,15,713,54,M,$343110.52,4.0,8940.56,$40338.21
Cornie,Gerhartz,CA,Structural Engineer,$43894.38,1,763,61,M,$268540.75,3.4,7114.25,$66036.96
Rodney,Tonn,GA,Occupational Therapist,$28241.41,22,693,60,M,$455407.07,3.7,3896.19,$70312.25
Aggi,Arlt,PA,Budget/Accounting Analyst IV,$51288.59,26,589,85,F,$155632.04,3.0,4137.97,$20166.35
Kaela,Vassie,PA,Community Outreach Specialist,$56021.76,17,808,84,F,$457859.38,2.6,1503.72,$56209.93
Tanhya,Matusiak,MN,Programmer III,$51371.25,29,575,80,F,$421439.54,3.5,2553.49,$54761.64
Charleen,Ballsdon,WV,VP Product Management,$26778.61,9,762,84,F,$92717.20,2.9,3339.33,$36006.13
Ad,Down,AZ,Assistant Manager,$53754.20,19,631,21,M,$432835.20,3.2,8097.51,$40388.85
Ebonee,Muggleton,VA,Programmer Analyst IV,$59516.55,2,576,53,F,$338870.18,3.3,101.66,$10935.22
Carlin,Geely,TX,Marketing Manager,$39926.51,2,536,52,F,$3258.47,2.6,4082.29,$32495.25
Sarge,Sebrook,TX,Geologist III,$56745.08,28,565,59,M,$330475.05,4.0,-2.67,$15875.03
Erin,Felten,MO,Office Assistant I,$37656.33,23,721,85,M,$120680.28,3.2,5220.15,$38856.75
Terza,Shevlan,CA,Community Outreach Specialist,$31862.78,24,493,44,F,$219497.76,3.0,3857.32,$45724.30
Lezlie,Mariner,OH,Nurse,$51558.60,12,548,68,F,$26495.49,3.2,2174.04,$13790.91
Griffith,Kleinpeltz,FL,Quality Control Specialist,$56231.13,23,372,31,M,$309438.77,4.0,3317.5,$12604.63
Dara,Murrey,CA,Programmer Analyst II,$59459.66,2,607,77,F,$466680.49,2.8,2766.36,$19749.30
Jan,Chiommienti,VA,Social Worker,$44073.13,15,668,21,F,$268944.71,3.6,230.39,$35715.44
Elene,Haly,MN,Assistant Manager,$27128.82,28,623,36,F,$17105.63,2.8,9242.05,$65744.98
Nap,Megroff,NM,Structural Analysis Engineer,$29300.88,26,436,41,M,$172946.39,2.6,7685.9,$56834.17
Rube,Gwyer,IL,Registered Nurse,$52727.30,16,836,29,M,$256759.72,3.7,890.09,$12920.98
Odelle,Letts,WI,Information Systems Manager,$37792.33,2,377,21,F,$71328.80,3.3,4115.56,$42184.46
Kathryn,Aps,TX,Web Developer I,$40761.97,27,792,80,F,$454462.36,3.5,6730.07,$13985.49
Franky,Alenin,AL,Desktop Support Technician,$46771.17,23,685,43,M,$61985.58,3.6,7584.91,$9871.98
Lewie,Miquelet,FL,Tax Accountant,$50593.16,13,669,25,M,$390007.17,3.2,9325.01,$34016.15
Jason,Laborde,MD,Nurse Practicioner,$29656.10,27,532,61,M,$230495.12,3.0,8074.83,$38322.15
Michell,Thorburn,FL,Occupational Therapist,$46364.90,4,753,70,F,$215305.29,3.4,7942.31,$47032.61
Waite,Titterrell,CA,Librarian,$50750.95,5,406,28,M,$433897.58,3.6,7548.86,$68906.41
Daniela,Richardson,TX,Senior Editor,$58916.49,28,555,58,F,$393525.70,3.9,9925.28,$49500.47
Levy,Battye,IA,Operator,$43272.48,29,777,22,M,$333188.12,3.0,-512.22,$60042.63
Enoch,Boorn,OH,Office Assistant II,$31792.96,3,411,35,M,$412331.26,3.0,6385.8,$10011.58
Bradford,Varga,MI,Paralegal,$59657.63,5,741,71,M,$413605.04,3.3,7978.06,$34013.73
Alyda,Cahalan,AL,Compensation Analyst,$46023.38,20,485,82,F,$383636.77,3.3,3331.45,$11520.12
Mary,Robertucci,FL,Research Associate,$58961.32,27,674,38,F,$290775.61,2.7,5608.69,$34171.02
Olva,Venables,CA,Legal Assistant,$34557.07,9,812,21,F,$294714.65,3.6,8030.18,$6499.87
Sidonnie,Howison,MO,Information Systems Manager,$40088.96,12,743,66,F,$344016.31,3.8,3031.57,$30811.94
Alina,Pease,CA,Health Coach I,$54254.45,30,640,76,F,$397511.95,2.8,4149.16,$64091.75
Cale,Lammerich,LA,Senior Editor,$46385.46,25,717,38,M,$140863.79,3.8,6980.27,$751.97
Kristina,Gioan,DC,Accounting Assistant II,$43099.00,2,815,29,F,$471109.79,3.1,4727.59,$36566.11
Jaquelin,McGreal,OH,Environmental Tech,$34686.16,14,789,21,F,$276854.98,3.7,7416.61,$5417.09
Sollie,Canon,IL,Nurse Practicioner,$58380.82,14,730,63,M,$17355.39,2.6,8437.84,$63675.18
Hedy,Asquez,MO,Graphic Designer,$30269.17,4,780,85,F,$294148.65,3.3,1846.6,$15263.57
Gavin,Bathow,VA,Actuary,$58053.92,8,409,82,M,$48019.52,2.6,101.8,$8784.49
Haskell,Redler,CA,Marketing Manager,$50319.70,22,563,66,M,$187243.35,2.8,8469.18,$13814.79
Allyce,Dunphie,NC,Account Representative III,$42482.66,19,632,25,F,$157335.15,3.8,6460.77,$63675.21
Amalle,Silberschatz,NV,Developer IV,$51469.02,19,398,44,F,$485743.66,2.5,9643.83,$29005.44
Henrieta,Burchnall,IN,Staff Scientist,$40275.15,12,744,36,F,$296372.54,3.0,3014.83,$47093.59
Claudius,Mordon,AZ,Chief Design Engineer,$57429.23,14,458,70,M,$92391.24,3.5,8890.15,$28308.52
Celeste,Milburne,AR,Director of Sales,$35110.51,15,650,40,F,$345371.43,3.7,5136.94,$74628.73
Eugine,Ganning,OR,Structural Engineer,$57185.87,15,440,72,F,$336002.38,3.0,6089.71,$60880.62
Leia,True,IA,General Manager,$29953.65,30,420,53,F,$302463.70,3.8,8508.35,$66710.70
Teodoor,Drayson,VA,Assistant Professor,$38534.56,5,807,84,M,$265836.25,3.3,9520.64,$74469.73
Skipper,Davidovitz,TX,VP Accounting,$52368.40,13,502,27,M,$28064.38,3.4,9065.58,$26204.60
Danny,Whyman,TX,Actuary,$31774.11,11,816,49,M,$340392.13,3.4,4546.77,$55553.37
Ruggiero,Whitlock,CA,Compensation Analyst,$38496.46,5,815,38,M,$214679.38,2.8,-562.06,$2177.17
Brandtr,De Clairmont,TN,Environmental Tech,$46444.22,16,810,66,M,$266307.05,3.1,6186.22,$64567.24
Annnora,Crowson,GA,Editor,$27480.22,19,689,84,F,$369448.02,3.7,-12.21,$64765.00
Armando,Christofor,MN,Sales Associate,$53965.56,9,536,40,M,$85967.58,2.9,2696.82,$27498.12
Cheri,Conibeer,OH,Accountant II,$46986.49,6,642,40,F,$333052.00,2.9,938.38,$33690.25
Alfonse,Carlin,DC,Recruiter,$27580.59,18,669,45,M,$383333.41,3.6,536.35,$73688.53
Nichol,Petrie,NV,Director of Sales,$52582.15,30,696,56,F,$261196.10,3.2,6640.13,$46248.63
Eveline,Dellenbrok,DC,Clinical Specialist,$38509.75,28,643,77,F,$361624.13,2.5,1920.21,$13410.15
Caspar,McGaugey,CA,Human Resources Assistant I,$46229.85,29,789,23,M,$137705.99,3.5,-970.99,$19496.05
Christyna,McClaughlin,VA,Actuary,$55285.32,18,459,55,F,$305769.21,2.8,731.25,$10131.83
Rene,Nana,CA,Computer Systems Analyst IV,$38876.67,30,749,84,M,$60587.79,2.7,7193.77,$13757.59
Les,Merriott,TX,Technical Writer,$38041.45,25,377,77,M,$444846.70,3.5,3646.87,$26917.87
Ferris,Bolter,NC,Paralegal,$54902.66,1,551,38,M,$327492.36,3.7,4875.32,$52476.69
Jay,Hurleston,DC,Senior Financial Analyst,$26971.38,14,360,21,M,$374051.03,3.8,4345.61,$22016.07
Othella,Standering,FL,Quality Control Specialist,$45588.02,22,451,46,F,$391864.78,3.0,2559.92,$48154.64
Marcel,Runacres,NV,Executive Secretary,$30271.85,2,554,38,M,$470633.03,3.7,5519.68,$52960.06
Melody,Turbern,CT,Cost Accountant,$40671.03,1,676,27,F,$317208.60,2.7,4846.09,$69698.38
Meade,Depport,IA,Graphic Designer,$38489.48,22,833,53,F,$53229.41,3.3,3369.08,$50489.99
Isaiah,MacCracken,FL,Graphic Designer,$46142.30,26,574,45,M,$82036.55,3.1,1058.31,$59794.60
Jobie,Edmeades,SD,Staff Accountant IV,$35885.68,22,744,61,F,$206768.85,3.0,2206.48,$25104.75
Rosamund,Duffil,FL,Professor,$38502.95,13,703,78,F,$360043.17,2.5,7807.63,$34500.75
Jasmina,Zold,PA,Tax Accountant,$57561.97,28,417,81,F,$282097.22,3.0,140.52,$29793.04
Giovanni,Hadlow,MI,Research Associate,$44913.33,30,401,71,M,$480349.15,3.6,5152.67,$32547.42
Geoffrey,Szach,IA,Office Assistant II,$41901.65,8,716,37,M,$402226.55,3.5,8604.0,$24419.12
Keelby,Marians,SD,Dental Hygienist,$44217.53,2,451,74,M,$104002.60,3.8,6566.1,$46325.10
Sanderson,Buske,KY,Programmer Analyst I,$41815.85,20,360,77,M,$244340.05,2.9,2771.93,$25069.19
Ileana,Gobeaux,NY,Marketing Assistant,$40064.27,9,676,36,F,$249756.69,3.5,1205.88,$34908.83
Fifi,McDonand,GA,Senior Sales Associate,$37576.79,27,380,77,F,$164924.42,3.6,6877.12,$26892.67
Hieronymus,Chaloner,CO,Financial Advisor,$56970.94,1,831,31,M,$90.67,3.7,1774.72,$70180.19
Isadora,Brettle,CA,Editor,$47551.92,30,735,40,F,$451981.02,2.6,9466.24,$58177.55
Faun,Guilloux,GA,Community Outreach Specialist,$30292.43,26,743,83,F,$381145.53,2.5,6495.06,$34374.60
Roby,Carletti,WI,Software Test Engineer I,$56288.86,12,759,47,F,$401309.84,3.1,4380.01,$23233.15
Reena,Beevers,TX,Compensation Analyst,$51240.43,18,545,73,F,$463015.54,3.6,2598.71,$43992.80
Dwain,O'Doghesty,CA,Director of Sales,$57790.33,3,774,79,M,$246239.69,3.0,3284.46,$50474.46
Sidnee,Fransseni,WV,Analyst Programmer,$45641.60,25,495,65,M,$223170.38,3.5,739.32,$41772.85
Shaw,Garci,TX,Geological Engineer,$54454.02,20,617,25,M,$495213.13,2.6,2005.98,$66574.39
Marshal,Caldron,VA,Sales Associate,$44645.56,10,676,51,M,$409528.10,3.3,-802.92,$2645.05
Elyse,Whatsize,MO,Web Developer II,$47582.76,9,395,51,F,$11112.51,3.2,4030.08,$6692.50
Nadeen,Vedenisov,OH,Assistant Professor,$32468.84,15,686,65,F,$10468.61,3.3,4634.53,$68139.19
Tresa,Hazley,OH,Account Representative I,$59627.48,26,394,22,F,$103860.28,3.1,4055.31,$26543.31
Anitra,Boaler,FL,VP Sales,$31376.88,17,803,18,F,$191819.18,3.1,4367.77,$71563.34
Desiri,Boxell,FL,Compensation Analyst,$59868.04,9,451,19,F,$119876.27,3.3,7158.47,$67891.10
Dar,Footer,NC,Budget/Accounting Analyst IV,$41237.20,19,647,49,M,$482638.37,3.2,7412.02,$43854.57
Jannelle,Shoubridge,CA,Accounting Assistant I,$47930.96,2,763,69,F,$310297.19,3.5,1519.69,$56671.56
Alena,Ecles,OH,Human Resources Assistant III,$36415.20,5,662,23,F,$126703.34,3.7,3830.6,$30248.36
Vern,Janway,CA,Chemical Engineer,$37283.45,19,770,33,M,$83694.22,4.0,9231.94,$24548.45
Melosa,Anney,TN,Engineer IV,$28925.69,16,385,62,F,$339224.74,3.3,4577.13,$28744.16
Ilsa,Lauret,TX,Chemical Engineer,$54380.56,14,767,72,F,$253523.23,3.8,-141.39,$41844.42
Any,Tugwell,DC,Biostatistician IV,$57608.58,17,541,75,M,$91875.00,3.7,473.06,$62674.87
Ilse,Clunie,AL,Budget/Accounting Analyst III,$37896.38,20,516,71,F,$358175.89,2.9,8390.22,$56241.51
Irvine,Wisniewski,PA,Nurse,$30998.63,23,744,75,M,$3027.86,3.6,1486.19,$49112.79
Hewett,Vischi,CT,Actuary,$59093.36,4,618,52,M,$396596.25,3.3,6401.52,$34136.53
Vivianna,Lowdes,GA,Analog Circuit Design manager,$51755.09,4,511,42,F,$477452.65,2.9,9164.99,$10804.56
Bancroft,Antosch,GA,Recruiting Manager,$44025.02,2,684,67,M,$375168.26,3.9,6041.6,$7042.98
Granville,Schops,TX,Marketing Assistant,$57511.99,11,576,24,M,$85834.08,3.8,7404.5,$33334.76
Claiborn,Fawdrie,MN,Software Engineer I,$54505.02,7,387,37,M,$219255.85,3.1,9000.18,$4517.34
Mervin,Guyer,MN,Geological Engineer,$43315.70,22,460,19,M,$403750.03,3.0,361.28,$25048.56
Patric,Babin,IL,Biostatistician II,$37194.82,12,398,65,M,$343209.36,3.9,884.3,$44024.83
Son,Feldmann,NY,Project Manager,$43454.32,22,453,66,M,$447514.74,3.2,2223.6,$73766.43
Annnora,Aslen,AL,Engineer I,$46479.79,18,700,22,F,$493921.77,3.9,745.46,$50534.28
Paule,Searchfield,NY,Senior Quality Engineer,$59504.83,1,382,70,F,$252773.69,3.7,7987.72,$68029.59
Trixie,Huton,MN,Web Developer I,$32117.75,3,533,83,F,$269493.00,3.0,5376.65,$21619.22
Sterne,Gilliver,CA,Librarian,$28349.26,18,352,47,M,$172784.74,3.7,306.47,$14549.04
Kate,Pettyfar,WA,Teacher,$57697.07,28,372,40,F,$229076.95,3.6,759.01,$55732.25
Orren,Widdison,AL,Assistant Media Planner,$32737.67,19,634,20,M,$276926.55,3.7,9048.07,$17653.95
Cordie,Godard,GA,Community Outreach Specialist,$37150.23,3,713,76,M,$274525.96,2.9,3041.4,$34132.63
Hammad,Buard,CA,VP Marketing,$49470.58,15,804,56,M,$37224.06,3.5,1626.75,$55214.26
Viva,Ofen,IL,Librarian,$29305.33,28,696,55,F,$57449.84,3.2,9993.92,$37988.56
Oren,Largent,TX,Editor,$27392.33,16,522,57,M,$124528.50,3.7,-630.22,$71425.19
Nilson,Maroney,MI,Geological Engineer,$53553.87,19,596,55,M,$34685.13,3.8,2911.76,$16192.62
Rosy,Swett,CT,Research Nurse,$53827.37,5,519,71,F,$173318.13,2.8,6454.22,$47493.64
Cordelie,Capstake,TX,Junior Executive,$41426.18,27,617,78,F,$106055.83,3.7,5173.15,$53424.99
Jude,Elsie,MI,Paralegal,$43883.18,2,665,28,M,$159844.03,3.0,2983.47,$32991.20
Mallory,McCalister,NC,Computer Systems Analyst II,$33012.89,12,552,74,M,$422029.89,3.1,-671.32,$47233.99
Alanna,Maddams,CT,Food Chemist,$32203.14,28,497,70,F,$403551.65,3.7,4895.78,$72814.41
Stanislaus,Bourget,CA,Computer Systems Analyst II,$44659.70,23,483,50,M,$259208.66,3.6,34.99,$9619.84
Alleyn,Kain,FL,Business Systems Development Analyst,$58282.90,11,769,31,M,$250306.43,3.8,2596.39,$3414.34
Tobin,McGarrell,MN,Geological Engineer,$44730.12,20,380,70,M,$190644.21,4.0,7177.62,$50507.05
Glennis,Brigham,TX,Analog Circuit Design manager,$59985.51,16,761,38,F,$498098.67,2.7,3110.63,$16481.34
Nathalia,Sperling,TX,Civil Engineer,$31802.23,16,468,50,F,$323880.37,3.1,8407.22,$53454.16
Cart,Keuntje,TX,Quality Control Specialist,$31461.54,23,403,35,M,$349692.78,3.0,7949.86,$54742.22
Clayborne,Drejer,NY,Computer Systems Analyst II,$33551.48,8,757,82,M,$240174.31,4.0,9750.32,$59131.33
Hughie,Boole,MT,Project Manager,$51903.54,9,699,18,M,$411661.88,2.8,-816.3,$72517.74
Aaren,Woolacott,DC,Senior Developer,$54509.87,16,490,48,F,$133202.95,3.9,3756.21,$10233.29
Haskel,Wreakes,NC,Environmental Tech,$41159.61,19,601,23,M,$106593.53,3.3,6288.05,$72091.01
Clive,Flaxon,NY,Developer IV,$53158.22,8,694,38,M,$385720.63,2.5,9131.88,$17973.55
Rochester,Butterfint,IA,Nurse Practicioner,$56318.08,14,652,81,M,$166057.75,2.8,-568.45,$57812.09
Caty,Baudassi,CA,Quality Control Specialist,$47607.58,29,505,25,F,$356954.86,2.7,5798.68,$30807.23
Abigail,Darrach,TX,Analyst Programmer,$58299.53,7,713,33,F,$100185.71,3.1,8159.85,$42983.87
Don,Langran,CT,Automation Specialist III,$44916.81,8,538,41,M,$452900.37,3.0,8741.76,$47847.19
Ramon,Midghall,WI,Administrative Officer,$40280.84,22,470,71,M,$235812.00,3.5,1904.44,$18111.90
Hedy,Baudrey,FL,Tax Accountant,$48106.36,24,454,74,F,$164571.68,2.7,549.63,$39798.74
Elayne,Wogden,NY,Marketing Manager,$55880.32,17,802,68,F,$331104.49,3.0,5532.12,$71187.72
Hans,Dunham,AL,VP Quality Control,$34595.51,8,533,53,M,$103465.28,2.9,2364.95,$14869.40
Finn,Terbrugge,SC,General Manager,$47952.52,11,723,37,M,$435289.80,2.7,294.55,$20924.96
Carolyn,Kendred,NY,Design Engineer,$57843.13,9,811,21,F,$476718.39,3.4,2962.14,$16946.03
Howie,Eddis,OH,Sales Representative,$45521.20,29,765,47,M,$335023.78,3.9,8354.01,$32306.70
Christopher,Czapla,AR,Executive Secretary,$32630.83,8,391,77,M,$121569.70,3.4,160.49,$45533.02
Tedman,Belshaw,GA,Internal Auditor,$54445.92,4,432,24,M,$439836.89,2.9,1681.48,$51307.38
Ramona,Trobey,NY,Database Administrator IV,$56804.00,22,844,30,F,$30805.45,2.9,594.56,$2678.23
Somerset,Hembling,MI,Help Desk Operator,$53907.22,3,624,51,M,$426842.52,3.9,6437.45,$55772.11
Ferdie,Lineker,DC,Senior Quality Engineer,$48965.64,1,511,35,M,$481329.30,2.8,6751.37,$63720.54
Gage,Smy,WA,Safety Technician IV,$42417.77,20,682,52,M,$299617.89,3.0,6112.84,$19987.08
Ike,Midner,ND,VP Sales,$38115.49,18,712,40,M,$316466.40,4.0,7538.35,$52109.99
Rosetta,McConnulty,KY,Chemical Engineer,$34294.78,29,455,33,F,$276104.08,3.9,7274.19,$13060.12
Vassili,Seymark,NE,Tax Accountant,$47462.62,18,603,79,M,$456315.76,3.7,7370.29,$59690.64
Gratiana,Ellam,PA,Pharmacist,$50821.02,6,416,35,F,$45388.27,3.2,5777.96,$16167.06
Rutherford,Sweeten,FL,Geological Engineer,$32529.57,5,725,81,M,$460411.31,3.0,9916.29,$56165.05
Odey,Lynde,GA,Librarian,$58189.71,29,423,80,M,$45560.65,3.0,6353.63,$21908.43
Bendicty,Walpole,KY,Structural Engineer,$28028.34,26,646,22,M,$490093.82,3.0,51.55,$12703.28
Ansley,Shailer,MD,Recruiter,$42108.11,23,366,24,F,$107788.80,3.1,5902.32,$37128.61
Roseann,Northedge,TX,Developer II,$57007.64,1,729,73,F,$411761.15,3.6,5138.85,$26565.84
Patti,Halleday,OH,Research Nurse,$46908.11,11,771,25,F,$496433.39,3.1,8410.49,$8723.44
Hortensia,Geratasch,OH,Statistician II,$54264.38,5,430,38,F,$471192.22,3.4,608.17,$73013.03
Arabela,Dabling,PA,Assistant Professor,$29414.81,29,730,22,F,$337701.33,3.3,6994.43,$47195.83
Humbert,Acreman,CA,Senior Editor,$57146.50,23,640,74,M,$445548.54,3.8,6006.77,$8587.08
Linc,Glusby,MN,Physical Therapy Assistant,$51058.30,27,738,24,M,$51377.17,2.6,5301.92,$60994.89
Jori,Borg,CA,Statistician III,$52033.68,11,511,21,F,$15083.19,3.3,3296.89,$64597.29
Raquel,Dalgarno,PA,Clinical Specialist,$58641.90,5,672,34,F,$243127.20,3.2,9689.27,$71705.79
Avivah,Jencey,FL,Desktop Support Technician,$31590.93,16,362,60,F,$316348.41,3.7,2808.4,$11216.04
Sena,Mathou,NY,Recruiting Manager,$53525.03,2,818,75,F,$25227.80,2.7,9716.15,$57874.30
Belita,Smeed,LA,Human Resources Assistant IV,$48301.45,17,747,33,F,$187665.18,3.6,7516.78,$19941.88
